,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Rural1,Urbana1,porc_m_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional,Ausentismo2,Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA
3693,0.555555556,0.101727447,0.326295585,0.136276392,0.857142857,0,1,0,0,1,0.555555556,0,0.222222222,0.444444444,0.111111111,0.111111111,0.46,0.884615385,0.724137931,0.793103448,1,0.418181818,0.884615385,0.65625,0.793103448,1,0,9-DISTRITO FEDERAL-17-3385-C5,DISTRITO FEDERAL,9,17,3385,5,C,0
3694,0.333333333,0.088235294,0.362745098,0.176470588,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.222222222,0.222222222,0.333333333,0.48,0.666666667,0.689655172,0.482758621,1,0.436363636,0.666666667,0.625,0.482758621,1,0,9-DISTRITO FEDERAL-17-3386-B,DISTRITO FEDERAL,9,17,3386,1,B,0
3695,0.222222222,0.088235294,0.362745098,0.176470588,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.444444444,0.222222222,0.36,0.717948718,0.672413793,0.655172414,1,0.327272727,0.717948718,0.609375,0.655172414,1,1,9-DISTRITO FEDERAL-17-3386-C1,DISTRITO FEDERAL,9,17,3386,1,C,0
3696,0.777777778,0.088235294,0.362745098,0.176470588,0.857142857,0,0,1,0,1,0.777777778,0,0.222222222,0.222222222,0.444444444,0.111111111,0.42,0.794871795,0.637931034,0.706896552,1,0.381818182,0.794871795,0.578125,0.706896552,1,0,9-DISTRITO FEDERAL-17-3386-C2,DISTRITO FEDERAL,9,17,3386,2,C,0
3698,0.222222222,0.180094787,0.279620853,0.127962085,0.857142857,0,1,0,0,1,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0.4,0.871794872,0.775862069,0.827586207,1,0.363636364,0.871794872,0.703125,0.827586207,1,0,9-DISTRITO FEDERAL-17-3387-C1,DISTRITO FEDERAL,9,17,3387,1,C,0
3702,0.111111111,0.152173913,0.265217391,0.134782609,1,0,0,1,0,1,0.666666667,0,0.333333333,0.222222222,0.222222222,0.222222222,0.36,0.602564103,0.655172414,0.5,1,0.327272727,0.602564103,0.59375,0.5,1,0,9-DISTRITO FEDERAL-17-3388-C2,DISTRITO FEDERAL,9,17,3388,2,C,0
3707,0.333333333,0.078534031,0.439790576,0.214659686,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.444444444,0.111111111,0.5,0.884615385,0.724137931,0.75862069,1,0.454545455,0.884615385,0.65625,0.75862069,1,1,9-DISTRITO FEDERAL-17-3390-C1,DISTRITO FEDERAL,9,17,3390,1,C,0
3717,0.222222222,0.040955631,0.4778157,0.163822526,0.857142857,0,0,1,0,1,0.666666667,0,0.444444444,0.333333333,0.111111111,0.111111111,0.42,0.846153846,0.689655172,0.775862069,1,0.381818182,0.846153846,0.625,0.775862069,1,1,9-DISTRITO FEDERAL-17-3393-C2,DISTRITO FEDERAL,9,17,3393,2,C,0
3720,0.444444444,0.075208914,0.537604457,0.197771588,0.571428571,0,0,1,0,1,0.777777778,0,0.222222222,0,0.666666667,0.111111111,0.56,0.666666667,0.655172414,0.413793103,1,0.509090909,0.666666667,0.59375,0.413793103,1,1,9-DISTRITO FEDERAL-17-3394-C1,DISTRITO FEDERAL,9,17,3394,1,C,0
3722,0.444444444,0.075208914,0.537604457,0.197771588,0.571428571,0,0,1,0,1,0.888888889,0.111111111,0.222222222,0.111111111,0.444444444,0.111111111,0.42,0.769230769,0.603448276,0.672413793,1,0.381818182,0.769230769,0.546875,0.672413793,1,1,9-DISTRITO FEDERAL-17-3394-C3,DISTRITO FEDERAL,9,17,3394,3,C,0
3726,0.555555556,0.156441718,0.22392638,0.125766871,1,0,0,1,0,1,0.777777778,0.111111111,0,0.222222222,0.555555556,0.111111111,0.38,0.641025641,0.517241379,0.534482759,1,0.345454545,0.641025641,0.46875,0.534482759,1,0,9-DISTRITO FEDERAL-17-3396-B,DISTRITO FEDERAL,9,17,3396,1,B,0
3729,0.444444444,0.156441718,0.22392638,0.125766871,1,0,0,1,0,1,0.777777778,0,0.333333333,0.111111111,0.444444444,0.111111111,0.38,0.717948718,0.551724138,0.637931034,1,0.345454545,0.717948718,0.5,0.637931034,1,1,9-DISTRITO FEDERAL-17-3396-C3,DISTRITO FEDERAL,9,17,3396,3,C,0
3731,0.111111111,0.026109661,0.342036554,0.151436031,0.714285714,0,0,1,0,1,0.666666667,0,0.222222222,0.333333333,0.222222222,0.222222222,0.44,0.743589744,0.655172414,0.620689655,1,0.4,0.743589744,0.59375,0.620689655,1,1,9-DISTRITO FEDERAL-17-3397-C1,DISTRITO FEDERAL,9,17,3397,1,C,0
3734,0.555555556,0.026109661,0.342036554,0.151436031,0.714285714,0,0,1,0,1,1,0,0.222222222,0.333333333,0.222222222,0.222222222,0.36,0.730769231,0.568965517,0.672413793,1,0.327272727,0.730769231,0.515625,0.672413793,1,0,9-DISTRITO FEDERAL-17-3397-C4,DISTRITO FEDERAL,9,17,3397,4,C,0
3735,0.555555556,0.166666667,0.357843137,0.161764706,1,0,0,1,0,1,0.666666667,0,0,0.333333333,0.333333333,0.222222222,0.6,0.833333333,0.896551724,0.603448276,1,0.545454545,0.833333333,0.8125,0.603448276,1,0,9-DISTRITO FEDERAL-17-3398-B,DISTRITO FEDERAL,9,17,3398,1,B,0
3737,0,0.166666667,0.357843137,0.161764706,1,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.222222222,0.52,0.846153846,0.724137931,0.689655172,1,0.472727273,0.846153846,0.65625,0.689655172,1,0,9-DISTRITO FEDERAL-17-3398-C2,DISTRITO FEDERAL,9,17,3398,2,C,0
3738,0.111111111,0.228571429,0.330612245,0.171428571,0.428571429,0,1,0,0,1,0.888888889,0,0,0,0.222222222,0.444444444,0.46,0.897435897,0.75862069,0.810344828,1,0.418181818,0.897435897,0.6875,0.810344828,1,0,9-DISTRITO FEDERAL-17-3484-B,DISTRITO FEDERAL,9,17,3484,1,B,0
3739,0.333333333,0.228571429,0.330612245,0.171428571,0.428571429,0,1,0,0,1,0.555555556,0,0,0,0.111111111,0.555555556,0.38,0.858974359,0.689655172,0.827586207,1,0.345454545,0.858974359,0.625,0.827586207,1,0,9-DISTRITO FEDERAL-17-3484-C1,DISTRITO FEDERAL,9,17,3484,1,C,0
3741,0.444444444,0.188481675,0.277486911,0.157068063,0.571428571,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.222222222,0.444444444,0.38,0.769230769,0.655172414,0.706896552,1,0.345454545,0.769230769,0.59375,0.706896552,1,0,9-DISTRITO FEDERAL-17-3490-B,DISTRITO FEDERAL,9,17,3490,1,B,0
3743,0.333333333,0.090069284,0.340646651,0.120092379,0.714285714,0,0,1,0,1,0.555555556,0,0,0.444444444,0.111111111,0.333333333,0.36,0.717948718,0.551724138,0.655172414,1,0.327272727,0.717948718,0.5,0.655172414,1,1,9-DISTRITO FEDERAL-17-3491-B,DISTRITO FEDERAL,9,17,3491,1,B,0
3745,0,0.090069284,0.340646651,0.120092379,0.714285714,0,0,1,0,1,0.555555556,0,0,0.222222222,0.333333333,0.333333333,0.36,0.705128205,0.551724138,0.637931034,1,0.327272727,0.705128205,0.5,0.637931034,1,1,9-DISTRITO FEDERAL-17-3491-C2,DISTRITO FEDERAL,9,17,3491,2,C,0
3749,0.444444444,0.090069284,0.340646651,0.120092379,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.111111111,0.333333333,0.333333333,0.44,0.769230769,0.724137931,0.655172414,1,0.4,0.769230769,0.65625,0.655172414,1,1,9-DISTRITO FEDERAL-17-3491-C6,DISTRITO FEDERAL,9,17,3491,6,C,0
3755,0.666666667,0.004878049,0.4,0.16097561,0.714285714,0,0,1,0,1,0.555555556,0,0.111111111,0.444444444,0.333333333,0.111111111,0.42,0.820512821,0.655172414,0.74137931,1,0.381818182,0.820512821,0.59375,0.74137931,1,1,9-DISTRITO FEDERAL-17-3492-C2,DISTRITO FEDERAL,9,17,3492,2,C,0
3756,0.555555556,0.052631579,0.172932331,0.127819549,0.714285714,0,0,1,0,1,0.444444444,0,0.111111111,0.444444444,0.333333333,0.111111111,0.38,0.717948718,0.620689655,0.637931034,1,0.345454545,0.717948718,0.5625,0.637931034,1,1,9-DISTRITO FEDERAL-17-3493-B,DISTRITO FEDERAL,9,17,3493,1,B,0
3759,0,0.168478261,0.342391304,0.163043478,0.857142857,0,1,0,0,1,0.555555556,0,0.111111111,0.222222222,0.333333333,0.333333333,0.42,0.871794872,0.706896552,0.810344828,1,0.381818182,0.871794872,0.640625,0.810344828,1,0,9-DISTRITO FEDERAL-17-3495-C1,DISTRITO FEDERAL,9,17,3495,1,C,0
3761,0.111111111,0.123893805,0.345132743,0.17699115,0.857142857,0,1,0,0,1,0.666666667,0,0.333333333,0.222222222,0.222222222,0.222222222,0.36,0.782051282,0.568965517,0.74137931,1,0.327272727,0.782051282,0.515625,0.74137931,1,1,9-DISTRITO FEDERAL-17-3496-C1,DISTRITO FEDERAL,9,17,3496,1,C,0
3763,0.777777778,0.121212121,0.236363636,0.181818182,0.571428571,0,0,1,0,1,0.777777778,0,0.222222222,0.333333333,0.333333333,0.111111111,0.42,0.717948718,0.603448276,0.603448276,1,0.381818182,0.717948718,0.546875,0.603448276,1,0,9-DISTRITO FEDERAL-17-3499-C1,DISTRITO FEDERAL,9,17,3499,1,C,0
3765,0.444444444,0.059322034,0.377118644,0.245762712,0.857142857,0,0,1,0,1,0.333333333,0,0.111111111,0.111111111,0.333333333,0.444444444,0.64,0.782051282,0.793103448,0.5,1,0.581818182,0.782051282,0.71875,0.5,1,0,9-DISTRITO FEDERAL-17-3507-C1,DISTRITO FEDERAL,9,17,3507,1,C,0
3767,0.222222222,0.132075472,0.377358491,0.212264151,0.857142857,0,0,1,0,1,0.444444444,0,0.222222222,0.333333333,0.222222222,0.111111111,0.56,0.820512821,0.689655172,0.620689655,1,0.509090909,0.820512821,0.625,0.620689655,1,0,9-DISTRITO FEDERAL-17-3508-B,DISTRITO FEDERAL,9,17,3508,1,B,0
3771,0.444444444,0.105633803,0.485915493,0.218309859,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.111111111,0.555555556,0.222222222,0.36,0.884615385,0.637931034,0.879310345,1,0.327272727,0.884615385,0.578125,0.879310345,1,0,9-DISTRITO FEDERAL-17-3509-C1,DISTRITO FEDERAL,9,17,3509,1,C,0
3772,0.555555556,0.125874126,0.41958042,0.188811189,0.857142857,0,0,1,0,1,0.444444444,0,0.222222222,0.333333333,0.111111111,0.333333333,0.42,0.782051282,0.775862069,0.689655172,1,0.381818182,0.782051282,0.703125,0.689655172,1,1,9-DISTRITO FEDERAL-17-3510-B,DISTRITO FEDERAL,9,17,3510,1,B,0
3774,1,0.180645161,0.412903226,0.187096774,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.222222222,0,0.666666667,0.44,0.871794872,0.689655172,0.793103448,1,0.4,0.871794872,0.625,0.793103448,1,0,9-DISTRITO FEDERAL-17-3511-B,DISTRITO FEDERAL,9,17,3511,1,B,0
3776,0.666666667,0.141666667,0.491666667,0.191666667,0.857142857,0,0,1,0,1,0.888888889,0,0,0.333333333,0.333333333,0.333333333,0.4,0.730769231,0.603448276,0.637931034,1,0.363636364,0.730769231,0.546875,0.637931034,1,0,9-DISTRITO FEDERAL-17-3512-B,DISTRITO FEDERAL,9,17,3512,1,B,0
3779,0.222222222,0.048543689,0.601941748,0.15210356,1,0,0,1,0,1,0.666666667,0,0.222222222,0.444444444,0.333333333,0,0.46,0.897435897,0.706896552,0.810344828,1,0.418181818,0.897435897,0.640625,0.810344828,1,0,9-DISTRITO FEDERAL-17-3513-C1,DISTRITO FEDERAL,9,17,3513,1,C,0
3781,0.111111111,0.048543689,0.601941748,0.15210356,1,0,0,1,0,1,0.777777778,0,0.333333333,0.444444444,0.222222222,0,0.48,0.833333333,0.775862069,0.706896552,1,0.436363636,0.833333333,0.703125,0.706896552,1,0,9-DISTRITO FEDERAL-17-3513-C3,DISTRITO FEDERAL,9,17,3513,3,C,0
3791,0.333333333,0.141891892,0.283783784,0.182432432,0.857142857,0,1,0,0,1,0.444444444,0,0,0,0.222222222,0.555555556,0.38,0.884615385,0.620689655,0.862068966,1,0.345454545,0.884615385,0.5625,0.862068966,1,1,9-DISTRITO FEDERAL-17-3517-C1,DISTRITO FEDERAL,9,17,3517,1,C,0
3792,0.111111111,0.147887324,0.507042254,0.23943662,0.857142857,0,0,1,0,1,0.666666667,0,0,0.222222222,0.555555556,0.111111111,0.48,0.794871795,0.775862069,0.655172414,1,0.436363636,0.794871795,0.703125,0.655172414,1,0,9-DISTRITO FEDERAL-17-3518-B,DISTRITO FEDERAL,9,17,3518,1,B,0
3797,0.333333333,0.135869565,0.586956522,0.157608696,1,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.444444444,0.222222222,0.38,0.705128205,0.603448276,0.620689655,1,0.345454545,0.705128205,0.546875,0.620689655,1,1,9-DISTRITO FEDERAL-17-3520-B,DISTRITO FEDERAL,9,17,3520,1,B,0
3817,0.222222222,0.140625,0.34375,0.2109375,0.857142857,0,1,0,0,1,0.666666667,0,0,0,0.111111111,0.666666667,0.56,0.884615385,0.948275862,0.706896552,1,0.509090909,0.884615385,0.859375,0.706896552,1,0,9-DISTRITO FEDERAL-17-3535-B,DISTRITO FEDERAL,9,17,3535,1,B,0
3820,0.222222222,0.118918919,0.302702703,0.145945946,0.857142857,0,1,0,0,1,0.555555556,0,0,0,0.333333333,0.666666667,0.38,0.833333333,0.827586207,0.793103448,1,0.345454545,0.833333333,0.75,0.793103448,1,0,9-DISTRITO FEDERAL-17-3536-C1,DISTRITO FEDERAL,9,17,3536,1,C,0
3822,0,0.272189349,0.331360947,0.171597633,0.571428571,0,1,0,0,1,0.333333333,0,0.111111111,0,0.111111111,0.666666667,0.54,0.858974359,0.775862069,0.689655172,1,0.490909091,0.858974359,0.703125,0.689655172,1,0,9-DISTRITO FEDERAL-17-3537-C1,DISTRITO FEDERAL,9,17,3537,1,C,0
3825,0.333333333,0.06557377,0.385245902,0.172131148,0.571428571,0,0,1,0,1,0.888888889,0,0.222222222,0.333333333,0.111111111,0.333333333,0.56,0.858974359,0.810344828,0.672413793,1,0.509090909,0.858974359,0.734375,0.672413793,1,1,9-DISTRITO FEDERAL-17-3539-B,DISTRITO FEDERAL,9,17,3539,1,B,0
3826,0,0.06557377,0.385245902,0.172131148,0.571428571,0,1,0,0,1,0.777777778,0,0.222222222,0.222222222,0.111111111,0.444444444,0.38,0.871794872,0.827586207,0.844827586,1,0.345454545,0.871794872,0.75,0.844827586,1,0,9-DISTRITO FEDERAL-17-3539-C1,DISTRITO FEDERAL,9,17,3539,1,C,0
3830,0.555555556,0.235521236,0.33976834,0.108108108,0.857142857,0,0,1,0,1,0.555555556,0.111111111,0.222222222,0.222222222,0.333333333,0.111111111,0.36,0.756410256,0.586206897,0.706896552,1,0.327272727,0.756410256,0.53125,0.706896552,1,0,9-DISTRITO FEDERAL-17-3558-B,DISTRITO FEDERAL,9,17,3558,1,B,0
3831,0.222222222,0.235521236,0.33976834,0.108108108,0.857142857,0,0,1,0,1,0.222222222,0,0.222222222,0.333333333,0.333333333,0.111111111,0.42,0.820512821,0.74137931,0.74137931,1,0.381818182,0.820512821,0.671875,0.74137931,1,1,9-DISTRITO FEDERAL-17-3558-C1,DISTRITO FEDERAL,9,17,3558,1,C,0
3832,0.222222222,0.235521236,0.33976834,0.108108108,0.857142857,0,0,1,0,1,0.222222222,0,0.222222222,0.333333333,0.333333333,0.111111111,0.36,0.756410256,0.655172414,0.706896552,1,0.327272727,0.756410256,0.59375,0.706896552,1,1,9-DISTRITO FEDERAL-17-3558-C2,DISTRITO FEDERAL,9,17,3558,2,C,0
3837,0.111111111,0.032876712,0.509589041,0.167123288,1,0,1,0,0,1,0.777777778,0,0.111111111,0.333333333,0.333333333,0.222222222,0.72,0.756410256,0.775862069,0.396551724,1,0.654545455,0.756410256,0.703125,0.396551724,1,0,9-DISTRITO FEDERAL-17-3561-B,DISTRITO FEDERAL,9,17,3561,1,B,0
3839,0.111111111,0.032876712,0.509589041,0.167123288,1,0,1,0,0,1,0.777777778,0,0.222222222,0.222222222,0.333333333,0.222222222,0.4,0.897435897,0.706896552,0.862068966,1,0.363636364,0.897435897,0.640625,0.862068966,1,0,9-DISTRITO FEDERAL-17-3561-C2,DISTRITO FEDERAL,9,17,3561,2,C,0
3841,0.333333333,0.202970297,0.316831683,0.227722772,0.857142857,0,1,0,0,1,0.666666667,0,0,0.111111111,0.222222222,0.333333333,0.46,0.653846154,0.586206897,0.482758621,1,0.418181818,0.653846154,0.53125,0.482758621,1,0,9-DISTRITO FEDERAL-17-3562-B,DISTRITO FEDERAL,9,17,3562,1,B,0
3844,0.555555556,0.110465116,0.436046512,0.156976744,0.857142857,0,0,1,0,1,0.666666667,0,0,0.444444444,0.222222222,0.333333333,0.42,0.730769231,0.586206897,0.620689655,1,0.381818182,0.730769231,0.53125,0.620689655,1,0,9-DISTRITO FEDERAL-17-3563-B,DISTRITO FEDERAL,9,17,3563,1,B,0
3845,0.333333333,0.110465116,0.436046512,0.156976744,0.857142857,0,0,1,0,1,0.777777778,0,0.111111111,0.333333333,0.333333333,0.222222222,0.4,0.576923077,0.568965517,0.431034483,1,0.363636364,0.576923077,0.515625,0.431034483,1,0,9-DISTRITO FEDERAL-17-3563-C1,DISTRITO FEDERAL,9,17,3563,1,C,0
3847,0.222222222,0.156756757,0.459459459,0.156756757,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.444444444,0,0.444444444,0.6,0.769230769,0.724137931,0.517241379,1,0.545454545,0.769230769,0.65625,0.517241379,1,0,9-DISTRITO FEDERAL-17-3564-C1,DISTRITO FEDERAL,9,17,3564,1,C,0
3848,0.555555556,0.153846154,0.341880342,0.179487179,1,0,0,1,0,1,0.666666667,0,0.333333333,0.111111111,0.555555556,0,0.38,0.782051282,0.655172414,0.724137931,1,0.345454545,0.782051282,0.59375,0.724137931,1,0,9-DISTRITO FEDERAL-17-3565-B,DISTRITO FEDERAL,9,17,3565,1,B,0
3850,0.111111111,0.025510204,0.362244898,0.198979592,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.222222222,0.333333333,0.333333333,0.5,0.794871795,0.74137931,0.637931034,1,0.454545455,0.794871795,0.671875,0.637931034,1,0,9-DISTRITO FEDERAL-17-3566-B,DISTRITO FEDERAL,9,17,3566,1,B,0
3851,0.222222222,0.025510204,0.362244898,0.198979592,0.857142857,0,0,1,0,1,0.666666667,0,0.111111111,0.444444444,0.222222222,0.222222222,0.44,0.730769231,0.672413793,0.603448276,1,0.4,0.730769231,0.609375,0.603448276,1,0,9-DISTRITO FEDERAL-17-3566-C1,DISTRITO FEDERAL,9,17,3566,1,C,0
3852,0.111111111,0.025510204,0.362244898,0.198979592,0.857142857,0,0,1,0,1,0.666666667,0.111111111,0,0.444444444,0.222222222,0.222222222,0.44,0.730769231,0.672413793,0.603448276,1,0.4,0.730769231,0.609375,0.603448276,1,0,9-DISTRITO FEDERAL-17-3566-C2,DISTRITO FEDERAL,9,17,3566,2,C,0
3857,0.777777778,0.11023622,0.25984252,0.169291339,1,0,0,1,0,1,0.666666667,0,0.333333333,0.111111111,0.333333333,0.222222222,0.36,0.794871795,0.568965517,0.75862069,1,0.327272727,0.794871795,0.515625,0.75862069,1,0,9-DISTRITO FEDERAL-17-3568-C2,DISTRITO FEDERAL,9,17,3568,2,C,0
3861,0.111111111,0.243697479,0.277310924,0.18487395,0.714285714,0,0,1,0,1,0.777777778,0,0,0.333333333,0.333333333,0.333333333,0.38,0.730769231,0.637931034,0.655172414,1,0.345454545,0.730769231,0.578125,0.655172414,1,1,9-DISTRITO FEDERAL-17-3571-B,DISTRITO FEDERAL,9,17,3571,1,B,0
3862,0.222222222,0.243697479,0.277310924,0.18487395,0.714285714,0,1,0,0,1,0.555555556,0,0,0.333333333,0.444444444,0.222222222,0.36,0.717948718,0.724137931,0.655172414,1,0.327272727,0.717948718,0.65625,0.655172414,1,1,9-DISTRITO FEDERAL-17-3571-C1,DISTRITO FEDERAL,9,17,3571,1,C,0
3863,0.111111111,0.181818182,0.254545455,0.181818182,0.714285714,0,1,0,0,1,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.36,0.666666667,0.586206897,0.586206897,1,0.327272727,0.666666667,0.53125,0.586206897,1,1,9-DISTRITO FEDERAL-17-3572-B,DISTRITO FEDERAL,9,17,3572,1,B,0
3866,0.111111111,0.116438356,0.445205479,0.130136986,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.38,0.884615385,0.706896552,0.862068966,1,0.345454545,0.884615385,0.640625,0.862068966,1,0,9-DISTRITO FEDERAL-17-3579-B,DISTRITO FEDERAL,9,17,3579,1,B,0
3867,0.111111111,0.116438356,0.445205479,0.130136986,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.333333333,0.333333333,0.222222222,0.38,0.666666667,0.637931034,0.568965517,1,0.345454545,0.666666667,0.578125,0.568965517,1,0,9-DISTRITO FEDERAL-17-3579-C1,DISTRITO FEDERAL,9,17,3579,1,C,0
3868,0.444444444,0.312101911,0.248407643,0.159235669,0.714285714,0,0,1,0,1,0.666666667,0,0.222222222,0.555555556,0.222222222,0,0.5,0.756410256,0.724137931,0.586206897,1,0.454545455,0.756410256,0.65625,0.586206897,1,1,9-DISTRITO FEDERAL-17-3580-B,DISTRITO FEDERAL,9,17,3580,1,B,0
3869,0.444444444,0.312101911,0.248407643,0.159235669,0.714285714,0,0,1,0,1,0.777777778,0,0.333333333,0.444444444,0.222222222,0,0.4,0.871794872,0.706896552,0.827586207,1,0.363636364,0.871794872,0.640625,0.827586207,1,1,9-DISTRITO FEDERAL-17-3580-C1,DISTRITO FEDERAL,9,17,3580,1,C,0
3873,0.444444444,0.105691057,0.37398374,0.25203252,0.857142857,0,0,1,0,1,0.444444444,0,0,0.111111111,0.333333333,0.444444444,0.48,0.782051282,0.637931034,0.637931034,1,0.436363636,0.782051282,0.578125,0.637931034,1,0,9-DISTRITO FEDERAL-17-3582-B,DISTRITO FEDERAL,9,17,3582,1,B,0
3874,0,0.105691057,0.37398374,0.25203252,0.857142857,0,0,1,0,1,0.555555556,0,0.111111111,0,0.444444444,0.333333333,0.38,0.743589744,0.655172414,0.672413793,1,0.345454545,0.743589744,0.59375,0.672413793,1,0,9-DISTRITO FEDERAL-17-3582-C1,DISTRITO FEDERAL,9,17,3582,1,C,0
3875,0.333333333,0.105691057,0.37398374,0.25203252,0.857142857,0,1,0,0,1,0.777777778,0,0.111111111,0.111111111,0.333333333,0.333333333,0.42,0.884615385,0.706896552,0.827586207,1,0.381818182,0.884615385,0.640625,0.827586207,1,0,9-DISTRITO FEDERAL-17-3582-C2,DISTRITO FEDERAL,9,17,3582,2,C,0
3878,0.444444444,0.076595745,0.485106383,0.229787234,1,0,1,0,0,1,0.666666667,0,0.111111111,0.444444444,0.222222222,0.222222222,0.36,0.871794872,0.603448276,0.862068966,1,0.327272727,0.871794872,0.546875,0.862068966,1,0,9-DISTRITO FEDERAL-17-3583-C2,DISTRITO FEDERAL,9,17,3583,2,C,0
3882,0.333333333,0.076923077,0.25083612,0.230769231,0.857142857,0,0,1,0,1,0.444444444,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.6,0.794871795,0.793103448,0.551724138,1,0.545454545,0.794871795,0.71875,0.551724138,1,0,9-DISTRITO FEDERAL-17-3584-C3,DISTRITO FEDERAL,9,17,3584,3,C,0
3883,0.555555556,0.166666667,0.451754386,0.197368421,0.857142857,0,0,1,0,1,0.444444444,0,0.111111111,0.222222222,0.222222222,0.444444444,0.48,0.782051282,0.568965517,0.637931034,1,0.436363636,0.782051282,0.515625,0.637931034,1,1,9-DISTRITO FEDERAL-17-3585-B,DISTRITO FEDERAL,9,17,3585,1,B,0
3886,0.444444444,0.095808383,0.47005988,0.203592814,0.571428571,0,0,1,0,1,0.666666667,0,0.111111111,0.111111111,0.444444444,0.222222222,0.38,0.551282051,0.568965517,0.413793103,1,0.345454545,0.551282051,0.515625,0.413793103,1,1,9-DISTRITO FEDERAL-17-3586-B,DISTRITO FEDERAL,9,17,3586,1,B,0
3888,0.222222222,0.095808383,0.47005988,0.203592814,0.571428571,0,0,1,0,1,0.555555556,0,0.111111111,0.111111111,0.555555556,0.222222222,0.4,0.717948718,0.517241379,0.620689655,1,0.363636364,0.717948718,0.46875,0.620689655,1,0,9-DISTRITO FEDERAL-17-3586-C2,DISTRITO FEDERAL,9,17,3586,2,C,0
3889,0.444444444,0.095808383,0.47005988,0.203592814,0.571428571,0,0,1,0,1,0.555555556,0,0.222222222,0.111111111,0.444444444,0.222222222,0.46,0.705128205,0.620689655,0.551724138,1,0.418181818,0.705128205,0.5625,0.551724138,1,0,9-DISTRITO FEDERAL-17-3586-C3,DISTRITO FEDERAL,9,17,3586,3,C,0
3892,0.666666667,0.15,0.553846154,0.192307692,0.857142857,0,0,1,0,1,0.666666667,0,0.222222222,0.444444444,0.222222222,0.111111111,0.48,0.897435897,0.655172414,0.793103448,1,0.436363636,0.897435897,0.59375,0.793103448,1,1,9-DISTRITO FEDERAL-17-3587-C2,DISTRITO FEDERAL,9,17,3587,2,C,0
3897,0.666666667,0.124620061,0.398176292,0.20668693,0.571428571,0,0,1,0,1,0.666666667,0,0.222222222,0.333333333,0.333333333,0.111111111,0.5,0.730769231,0.568965517,0.551724138,1,0.454545455,0.730769231,0.515625,0.551724138,1,1,9-DISTRITO FEDERAL-17-3589-C3,DISTRITO FEDERAL,9,17,3589,3,C,0
3903,0.111111111,0.090909091,0.404040404,0.156565657,0.857142857,0,1,0,0,1,0.444444444,0,0.111111111,0.333333333,0.555555556,0,0.38,0.807692308,0.603448276,0.75862069,1,0.345454545,0.807692308,0.546875,0.75862069,1,0,9-DISTRITO FEDERAL-17-3592-B,DISTRITO FEDERAL,9,17,3592,1,B,0
3905,0.222222222,0.090909091,0.404040404,0.156565657,0.857142857,0,1,0,0,1,0.777777778,0,0.222222222,0.222222222,0.555555556,0,0.38,0.679487179,0.637931034,0.586206897,1,0.345454545,0.679487179,0.578125,0.586206897,1,1,9-DISTRITO FEDERAL-17-3592-C2,DISTRITO FEDERAL,9,17,3592,2,C,0
3906,0.555555556,0.126279863,0.399317406,0.218430034,1,0,0,1,0,1,0.666666667,0,0,0.222222222,0.444444444,0.222222222,0.4,0.653846154,0.586206897,0.534482759,1,0.363636364,0.653846154,0.53125,0.534482759,1,0,9-DISTRITO FEDERAL-17-3593-B,DISTRITO FEDERAL,9,17,3593,1,B,0
3907,0.222222222,0.126279863,0.399317406,0.218430034,1,0,1,0,0,1,0.555555556,0,0.222222222,0.222222222,0.222222222,0.333333333,0.38,0.782051282,0.655172414,0.724137931,1,0.345454545,0.782051282,0.59375,0.724137931,1,0,9-DISTRITO FEDERAL-17-3593-C1,DISTRITO FEDERAL,9,17,3593,1,C,0
